"HolderAddress","Quantity","PendingBalanceUpdate"
"0x49ba5d448993599999e5ba4e1d9ea4038c3ce91f","2","No"
"0x2d5b791946e6602df44c511610f984b0884ff6f5","2","No"
"0x5dca7bad26550b04a2d6911ba64bb7e7bdd67787","2","No"
"0x5d71f7fa44997a1efbd8d206207f304bb125da66","2","No"
"0x9cb60370a0f0e105c4c218de0a0729b790798360","2","No"
"0x389f7931c311c727970cfa3f3c8e23be59999c73","2","No"
"0x0792b1dcde4724c612b9eb81468f280910dd5fd8","2","No"
"0x3c272eb23037395955017b3fa0fc5fa04708e1b4","2","No"
"0xfa18b9047ad29f8b66b556da8e97af1b6a57e39c","2","No"
"0x4776c9a33f1eeb14c0c95486b10c5e0275e5f71f","2","No"
"0x46491e4f90aff8ea96c48479c76eb639f91cf06c","2","No"
"0x63eaafe760832f04ca7ef50fd2dc34c6ebcc989f","2","No"
"0x0d8ac9ca65bc04ca4827ded2ac812c7646c08e07","2","No"
"0x1e5957792fb96a80c8dc0d1f6c122726c3cf2746","2","No"
"0xcfa6a349a1e9c5f3bf109d5f00232f3855004567","2","No"
"0x5fc8bda8887786c579ba20c28e7b0fc0055114a2","2","No"
"0x44e2f285f26bf65b5396873dd25b8d82a63e5546","2","No"
"0x41242bf2d454fd68391eeefd7a43c42439db5d8e","2","No"
"0x7845fb4676db11cdadd032238e6972e99534eba8","2","No"
"0xb6b169750e26284b4f8c09160d0b88f26b92e982","2","No"
"0x83f68939de5b679299de9d72b40a6e4688b6c587","2","No"
"0xe79f6334107a5fca525104e11bd6ab9f160edfd8","2","No"
"0x7ffdc94be5b4c116664ef54321cfc6a44301cd49","2","No"
"0x07de5b6383f183eba2af36b3c090bf844b170e98","2","No"
"0xa6e53c8b49b74be4a37151d7f6275b8e9b7e1779","2","No"
"0x4e16fb4e8e5d2087f38d5b2e06ad3f942a55769b","2","No"
"0x68a3c0d773b5f91f3300380b6fe63cbcbe6a001d","2","No"
"0x383114e2ddf83aa3dc75d50e74f50ef5dcba7a06","2","No"
"0xf0b77adc519ba920833f88997a464be932ff8611","2","No"
"0xd1cb1ae2218910811013109484f2caeb6a0aea35","2","No"
"0x0241d92293eca4569159308d057f7aba887f5ca2","2","No"
"0xb7c21965ea73fdc00a0470d699cfd012bf58cd27","2","No"
"0x5f77fefb4279385979d6e7ddeeabd7f7c3655dd0","2","No"
"0xc5c9495c86cbc3e68a5d3710367e244f134d2c12","2","No"
"0x8b89c3b5796a5b95980b9b5c7204655c19e48ec8","2","No"
"0x05853eb23c8733f0dbb676f283d19ee02c8d87b0","2","No"
"0x4429d984162e1c4c4cd1fad6885a78f870c4b892","2","No"
"0x24b6e47c006ad7b58f4cd89d6795b979577d6d19","2","No"
"0xa84f02ee77d387bbf19c8c830ae9d03e6441a250","2","No"
"0xbfb3aced9bce25ea6f134c9d0a222aa86d8f2f9a","2","No"
"0x5d75d313f4122e21a7f0f53bed106981129571a6","2","No"
"0x0315209ebfa59e9595e3da14a54becaae310c9f8","2","No"
"0x3b39bb9a1a5583a09665f55107ab7041b942a282","2","No"
"0x13b7152abcc93474c9057c377d53841684a4f0cb","2","No"
"0xa26a5e35e8f72a5dd53ccd6843744d3bf285c01d","2","No"
"0x10e7a7a8aaaea4e5047b8ca3405529aa05bbda73","2","No"
"0xe54e098beff6c493feaef6ac273c8ec73028e68b","2","No"
"0xa0d4e6501529d25aa3fcd5d473ab859235da49a9","2","No"
"0x5e28547a11faf8d78bbf201c8e125382291a9ebd","2","No"
"0xfd79657baa1d5a41fcd1628a64c30dbb9a30ba88","2","No"
"0xba537c06ac0a90d2876287b13bf4a7e3e679693f","2","No"
"0xc01a5daafdf53e29a90f0c9637eb086ef8099069","2","No"
"0x3ec19dcfc30b2055ba23e70856e64f8067774285","2","No"
"0x8e133cbac54740f9c908d53bbc01b510fe180c7e","2","No"
"0x75055c47994c77bda75014ca38fc2fc99ab2acc7","2","No"
"0xc370f33f595913de942457f5c39870a34c4bc3b4","2","No"
"0xf9c839a8b95530ead92cb9f7143ca57035f1b1de","2","No"
"0xb5a1f4780a225ed1a825846887fe2485d2b991c0","2","No"
"0x9e0bd7e3ba5755d613e87eb3f4111017b682be8a","2","No"
"0x43cd8baa8a0d4844e7670ff65cc9ac812ad8f1d2","2","No"
"0xd6b8a788c9ec2bd17cc4807343dbda1973261546","1","No"
"0x4f4f1ef0fb9827ea671d1e6af83fd21d8383663a","1","No"
"0xf1f055ff7cb01d0120f629db502924cadce8de6b","1","No"
"0x991ca86d6002fcdaf5117a08943cd1cda02946d3","1","No"
"0xa3984453aca14d7c43ddeee2658b11546c257a89","1","No"
"0xc45892ee53cd730b4bd7b03bdb6d5bcd187206ca","1","No"
"0xf9f778b8bb9c27a9076caecaf1ec25410e7f2829","1","No"
"0xc0e3a79280ffc7cfb009909409aefd7ca82480da","1","No"
"0x4adc45355785d7e8cefdfb83fa29bd095f52169a","1","No"
"0x2780c4c1bcd3b6d42c689797c25bb7e59529194a","1","No"
"0x79f9c39f2a47df1f4cc065e91edb261d25e70921","1","No"
"0x90b2d0aad1e3b8d6699bda06973328a1d963d1c0","1","No"
"0x19e9bb4054ddc810f5e2665e8c85f78318a0cbbf","1","No"
"0x7befb75ce6e513e475e81f2b3c7413cb2503e837","1","No"
"0x622f262530a74b28eec3d69eb3d7c25774711cf0","1","No"
"0x48f4803bdad6a3b393fc4299b87de2a40c6842f7","1","No"
"0x821078a1614ac0a512004355196be15ca7af223e","1","No"
"0xdc3a3df3c331fae1220b48c108d23c9557956bc2","1","No"
"0x05543b743e402edfcac1083ebcd11ff30498abff","1","No"
"0x0a3beaafe5b2f82866af9854eaa6bc75b57ebb12","1","No"
"0xbc49e1e718bacd2bc4427ae357fc40139619cead","1","No"
"0xc03eac25c7575d004355dada2f017ecfcc4721d3","1","No"
"0x5c49102bbfc279a4955c550628983ed687d3b257","1","No"
"0x3a336e30218d0de15a5a0d553dfd164572f53d5e","1","No"
"0x5edcdba0a35d8ca0443278f0e2922c7e2e4b39a8","1","No"
"0x7c33e825a4421a6de1bae47cfbeaafdee5fb5863","1","No"
"0x91019cc0a1e482d410fd215b2951e4a9a667acee","1","No"
"0x1f6de325414f24ad73344a5010db8f6a7ae0a2c5","1","No"
"0x040d56de09e6e6079a7a55d85d65c13edd111706","1","No"
"0x5d6dee901c0c63afd477170197e2902c2572793d","1","No"
"0xa92d016dd29438586bbdb030f54ef15c5572efc3","1","No"
"0xcb6a43585b6719bdf518011e5e44a1b0b5ebbd5c","1","No"
"0x1a612a77c7495313a38aade50f07562a0df6875a","1","No"
"0x91b79813586ad5e8ee54fc134c413c390940af84","1","No"
"0x88c9674043bd87bbb89dcd415508e0d267b6bd8a","1","No"
"0x8c29872ed76400a0e745b7173698172a098f8fe6","1","No"
"0x2a2fe6c363a482df716b0aae8b060a811ef6a8c2","1","No"
"0xc2be2e7f010c18832d9ed6b4e5d73763b470f3a6","1","No"
"0x410e60684152aea86a2de96d3fa94070cf6cedee","1","No"
"0x6d4bce63e24ba862db1b7bbc30a22d296ffa0e3a","1","No"
"0xf634397df8f61a2f0e8193e36dbabcfc2e3dca67","1","No"
"0xbdc6eb56c674739cc47a8b8bdec6108fcf93d757","1","No"
"0xf606dfdeae22bc80d7b8b5cb634bcfd29e1e7e17","1","No"
"0x18e23b5f48409c7153f0273ac9d7c1199fa17630","1","No"
"0x1372f10f0885e61ff0c937ae12beac8d7261aca0","1","No"
"0xbfa5d2597e9202cce3654d4d215a68bb62693c0a","1","No"
"0x24b939e3b4388f2d3c7a06174545db4abf95a9a2","1","No"
"0x695f6541b99bf2f86d36c42cc781fa2d0924e7ee","1","No"
"0x09e291d0f90773f6deb88b971b6678b18914c272","1","No"
"0x6f26431882f96dcd7fe1e9e354ff3732da5afb1f","1","No"
"0x8df6fc7cbba9aab7ab81fe3d6326bcda02b3135c","1","No"
"0x95e632d4111e490807915521c9382c8248228c07","1","No"
"0x2a3b528c1105db44da5fb5012fd2e2ecc7bc376b","1","No"
"0x05ed9f2e22187b90c3dfefb9b02a88e9a2f4be8d","1","No"
"0x13877558d169006a3ec6466cc93defd03ef827bd","1","No"
"0xd287682f24cebeb2eee2dfe5569047d6f6f03e5e","1","No"
"0xfb51cc32fff6b4230dc67029d081442afc922b00","1","No"
"0x87634aba2f484b6067cd72f10413a259a6bd4d47","1","No"
"0x599f1d822afaa6b1db4adfeab9316c719de7f530","1","No"
"0x90b7903f465600923ce2a18c0aa222ba79784b6a","1","No"
"0x87d6c27d75d82fd76b7c23ae2fd7f70944972ea7","1","No"
"0x22154b8eef21fbaf568d40c6cbf8e450eb31b60f","1","No"
"0xd08f177f6fe96b5d863a5e45027eafb041bc4b55","1","No"
"0xe8fb45f323eaadabd06853e5e224434a8f9ea116","1","No"
"0xe52947fb4590f05f627d252feb9da39b9932898a","1","No"
"0xb0e8c093d78f8f534f3579993ab2ea28de22c4d8","1","No"
"0x35d9664fa1b661b219afbfe42790e93e665a4319","1","No"
"0x89483941a2f91c83afb5553859372be2225fb5df","1","No"
"0x08ae6125c78372f23fac559b7cdf42e51be20dc6","1","No"
"0x31b48561b0caccdb001bdcf2677613f0b033c5cd","1","No"
"0xc8f4a842dec4aff8b2336ed0044d6f2bc7df876e","1","No"
"0x101836f71d04968611a52d346de5e8c656ab15c4","1","No"
"0x6715fd4994379ff0b1bc3d0bd3d599f83e9ec4be","1","No"
"0x61e3cef3bc04e141ea2a03a62cd9293d16c82344","1","No"
"0x61ec94f740707f8ce243b80f765a2b95196f1c5a","1","No"
"0xc88c16b8e3f899f9be3ba3399e5449d965f83f2b","1","No"
"0xaff8bff230d27b15b16ae4f3fef0089d82a707bc","1","No"
"0x55a4091ff4c349202c716ae53bfb3c248d4fded5","1","No"
"0xe7c5b907c7ab3d0d7d191f310f13bd5aa45ff859","1","No"
"0x10700c0b0b058a0311fd94b2adbebb0a3e35966a","1","No"
"0xad193fc2a430f999498b5ab7457d6bec11d4b571","1","No"
"0x0391fe8df259112b3db7feca118fd4d4032354fa","1","No"
"0x68d14bfb6d2e2b8ee70294725a7f4beabfe3b800","1","No"
"0x04b1c746ae65b4332d66d16dc2b11489d3192142","1","No"
"0x750f629c8658b27a7c4fc7952107b15312116a16","1","No"
"0xbc5aaa98e929ece6975ead57882afca3e241b278","1","No"
"0xc740297b3f8b3c4f70379b65ab482654298c696c","1","No"
"0x4f22dcf8cbced612499ff90bda8c5dee3a4f9132","1","No"
"0xfc69dcc6d07a69c92b5e52b10936e3d25e513a1c","1","No"
"0x3ffc07ed6a65e379e39bef93e713ee3ff77a56e4","1","No"
"0x8f0ed6a994c6cb12fa3aa24939ced49c88f7c77c","1","No"
"0xf5c4414ec8ed72f57da8ce7a4978e45992d7ad41","1","No"
"0x986d5c3e7d7d6f6e36119baa1e3e12107316d581","1","No"
"0xd72ff67929ba4249aed731919d549ae6e2acf6eb","1","No"
"0xf447b405fc7b41ddfef3cf66ec790eabd6b26a47","1","No"
"0xe62b0307d29b94d8a9b2eafbd24e1ecdcee423da","1","No"
"0xbac0c4eba8b5fe181fee336efda12515c91ccbfd","1","No"
"0x994cf01f34c51426bcb12bd30ff7079e280e1140","1","No"
"0x28305c1e98334ee52beeae1ebcc1613a45230270","1","No"
"0x1b2b6fc814779ba2baf552028b290a33d5c1c195","1","No"
"0xdd6662ba2796a04efb4e0c059afd48fd4b1fe7c2","1","No"
"0xfdc79905818aa8e0ff637c2627c98b1e8b5a54b5","1","No"
"0xb963eb1181b61c03d6a0e6c9660c8bc31aaf218a","1","No"
"0x9b536fa4166cccf0cb4094fcd98ce505318fd8b2","1","No"
"0x7be19c4724f14de4a9765a749ca36dcc0e18620f","1","No"
"0xa20971cbff8d8b632d242dacc8ad30123f7ea40f","1","No"
"0xe197813dcd5acafb33eb23b20e61384fe4ea6eec","1","No"
"0xf3365df817a26f5e14be2a0eb33406adbfff0962","1","No"
"0x9f20adbb03b38b356a94c476971c598fb612517f","1","No"
"0x45bb457a5892e5abb265d0f8c92fc836cee5a6aa","1","No"
"0x9f38f9b8427100b79dee2b5730e988beed88d621","1","No"
"0xb0a31a01daf1ace71f76a387ccde90a562acb548","1","No"
"0xcfe32ab971fe8ce83eb98e8fcd61313c96106066","1","No"
"0xc257b6b1502d3458cebca922204b6692ca0b0725","1","No"
"0x6cd0c5d93284d69bc9f864d2e20e5df1688392f5","1","No"
"0x077664ba2e446051b9a88f777f162aec5c27def6","1","No"
"0xe3ef22989690bc4360f708a8f73714a76e57783e","1","No"
"0xa7504cee8997831107fbfb4b6b63b5f9abfd7701","1","No"
"0x4238060e58fa135bf87059c2a4aaf53187fe2c9b","1","No"
"0xe8708f431b3c68e2e9251334e488f888f89a8ddf","1","No"
"0x600b9fe6a856a4c5b2b314b19c76e8e73a5988bc","1","No"
"0x2a026eee82431e303f372a57899d08f990153dbd","1","No"
"0x7a6cfc37e092174bf6225a7c675283f5c871e38b","1","No"
"0xf2e54a4a6dfadeb76f79e90149ee3714694c54e0","1","No"
"0xaa034c9be46f69ab22dd71afbf0cd0d0c385ba1c","1","No"
"0xf4c7fee7c8c427f075529b843d44cb91b077b921","1","No"
"0x740909a8e52da6dc7d533c69adc8d02499a7b0d1","1","No"
"0x7754292d4965c9032e34be6a92ec7a35374b9bff","1","No"
"0x5184652f7fb6652d868828c6774ef32bb50d5985","1","No"
"0x27aa58ab82162c9218acc0dda62fdc9a3bf15a2c","1","No"
"0xa01d2affb0c92355267d141daf6c42d575b4b16a","1","No"
"0xcdc4e619a82a1b949f560859cb4233edaf0cc136","1","No"
"0xf7af291754d220453f45b0de8a360349b65e24d6","1","No"
"0x89101f2e5dc46bdbc344cc3a756bdfc03493e8c9","1","No"
"0x7589c6c8169288710df8f1840126fc52b5fd2cea","1","No"
"0x563dcb6dd81edb8a4b02ba7a1a1fcf3d00e41b1c","1","No"
"0x34fb3f4b8abfd9f31b713143a52c0205b2ce0d37","1","No"
"0x382b195605bb8fb838577d53fcb7d19a19cad058","1","No"
"0x2c3d6f36a89e979f152c976237201c6009d1b737","1","No"
"0x75929c8fb7ac39c925b7d80e5c4d5d87b093b18b","1","No"
"0x2b98157ae11c90b42b389e93ecda0d68975e7f7e","1","No"
"0xfefff7b6f681f9ca077b83a1750e7e55ae5cf655","1","No"
"0x593810e2f1c057d86fde3465dc8b15707177cf8a","1","No"
"0x9093d309891c85d8b475657cc207287873b55443","1","No"
"0x7a94e13b961b226548ce961729d945a79784601a","1","No"
"0x831726cb1f52951a729c68e322748df7e4896311","1","No"
"0x44d8bf8f48d4ba09dadf082aea70660a2d489fa6","1","No"
"0x2cd7336157a450fc8d2a8fcae08254d7bd28aa20","1","No"
"0x096bf6bdf5d1910ed788c2ba3539f64920500893","1","No"
"0x166504a7caa4dac3edab000bdd2e5ebf27e5f2a6","1","No"
"0x5a5300f236e73e1e7d48e8f69f3fb35efdd6f540","1","No"
"0x945276fb8750c8ee5b86df4804903ce66b25eb59","1","No"
"0x00e9403b9a85928a9b82e4297493ee8e5364257c","1","No"
"0x295436476879c740d8ded3f7e7eb775c3807e614","1","No"
"0x445ee7896b6a4877cdf907de7079914ee628dd73","1","No"
"0xa6f40cee44276bc06f026cef0c138b6c27dcfa47","1","No"
"0x5ac97bf1c516c3ee83ec9172c55b377cbac49ca2","1","No"
"0x947b81b388b8e6fe255e41c7e69c4a8983aef479","1","No"
"0x43b9558cb649f196be76dca41c499446df576141","1","No"
"0xcce11e59d90aeb7227e66e4fd5e0aa4024ae3d4f","1","No"
"0x368f227783b71ef41035c0655778c5680db3b460","1","No"
"0x79bcd26ba5ad596ad5b67f22f0fa813953d0d7ff","1","No"
"0x9c4581970f035bfd75fd72d536a61294da014705","1","No"
"0x554233353f3a448f1f3bf7a90f48746242edc5ef","1","No"
"0x68b76a405e764bdd9399b239aa8ae88ba689ceee","1","No"
"0xb0ad57e2f7faf15a8c87ef074d07f7d04ba579fc","1","No"
"0x2b0666f128374ce8f30d7560bdaf2bc14e079da8","1","No"
"0xc32b7438b3df7844c9ee799930a2224fe6e26426","1","No"
"0x5635c3cef54a93c63e2fd19eb72a4597ba0a7b94","1","No"
"0x0888d793b662e2c7b7bcf1b1596c5a701d07d8bd","1","No"
"0xdb57039703e226cfd00dd17dc6ef63a94433a19d","1","No"
"0x3e1d67ccc342605b7f49f97ae07212edc151a296","1","No"
"0xb4bef49a2e840ed7f38edf7b3f148d23b19cc84b","1","No"
"0x57da35749ed924f6c319cbac023edc9d0b08414f","1","No"
"0x9ef13e6bfa6d38065207b5aaf757d124c25fb294","1","No"
"0x90ac0655d5a083a3539f781e640d9dd9ee004062","1","No"
"0x3e277c26f3fd44d4e819e388f5d2646e825373d8","1","No"
"0xcfc987f7d0b41942d922a9aa7a9a414e3ede7282","1","No"
"0x085f66d0764c632ce8c1f2a41531909bef106c75","1","No"
"0x37ee48f4c49342d1ab888c71cb811d104b8988c1","1","No"
"0xd59536959f771e3fe1e3d5002f8e79e56175ed22","1","No"
"0x3a07f81b3b4d22ca58a0df170125808afe3f9941","1","No"
"0xe345fb43d16c4df567b4e2e38f2302da8a7e8f3e","1","No"
"0xa0fcdcbc828f28c11b596b7bb8803db0812bfb8c","1","No"
"0xd8a29fdfb6dc0dbfffe9a80e0c9a369bd848c3c0","1","No"
"0xee8955dc2837ed89bf85a1c15aa0bf05e07303d7","1","No"
"0xd5c08da9c8e060ba3104873f59a10ae572fab3ee","1","No"
"0xd8cda4440f355bc3470f8b936bbffaf2d9dc1a61","1","No"
"0xdebd290c9a05063e53b2562a1ef7779c2cc2ec06","1","No"
"0x5f6b0c2db7b1c3633bf9b629966639b6643db00d","1","No"
"0x2c0e77c6505eca1e96a85012f4cf22a5d50dfde4","1","No"
"0xc320d5fe083026c6b6fa4ff028b27171321f8fac","1","No"
"0x5d6ac9f4e9970478db5ef80403b4fd79bc6940b8","1","No"
"0x4e4225840a47e3d455a6cfc6d8834029a2de773d","1","No"
"0xd259098bb626054c596ff7fcd10ed7447dcaffca","1","No"
"0x0e238682d9ad459a987bacd67f2844f82ef5edf9","1","No"
"0x05fd3112be5b5b8632ce4b628d442da96f0c886f","1","No"
"0x139f2916cf105a494efa59645bdc0598a5d4c256","1","No"
"0xa68aea175f298777aef4afad4602b37c2154a209","1","No"
"0xd16e7bf9ac70bafba17f217cdc8fdd804b9a4669","1","No"
"0xc049ef65e7593e048e49f2e9a995cc95366459b4","1","No"
"0xe2c7030c3092d5f287dcd86f1b7c02c7d9cfb419","1","No"
"0x528a7143f44c44975fac7be2d640ed6071494e62","1","No"
"0x2f595c056e785e13579128df27cad2968d034ba4","1","No"
"0x7277d63893b64db73e7ce286a920bc8648d2e34e","1","No"
"0xcd3ad8721b969b7323ae46a6919022d44aef76e9","1","No"
"0xc7321f84aac965bf9e056a0d772dd4b05474db28","1","No"
"0x938a456081147be6c1a87df61f0c87202aeb2a0e","1","No"
"0x02e0e563a05d4c76f553beb565613697916b559d","1","No"
"0x93d25baa737780cdd2099762992052f447a1ee88","1","No"
"0x4d0ff8320aac8a451c45d9792ff209439bbbd276","1","No"
"0x0d767b2341db0a2dc7433b900a7f61fd98351805","1","No"
"0xedcbc8f3ead7773ab2ca19ea2a60797a2b3bea2a","1","No"
"0x83ee3673d6e9631e5a4cdc6adfc7591a66bcf5d3","1","No"
"0x99bdc9b4f00e1fca1b40e268bc8e3fca02941ba9","1","No"
"0xf5dfa78573d859ba64522b44ff0f7f970cfc5d78","1","No"
"0x1f4bf4b17e360dfc8e647448b9a9e3a403701f10","1","No"
"0xe7901a6d463cc0326f3e29598a33106ec72c8998","1","No"
"0xf12dcfaf68684b7205b212f5b94b4d7017cd75e8","1","No"
"0x48df577bd8a201278418ba7750bdf03f6421809e","1","No"
"0x34614d6896782bd351824151da5eedf8c5af6732","1","No"
"0x518f29188c1fb4e3db12c37473622cc21440abb6","1","No"
"0x1448af72587f12aefa86116cfeb707cf14265b57","1","No"
"0xbafd1847f213628d2f050cf717e079fc973113f1","1","No"
"0x42e2774f3486ff83988262870f8ceae61e382b05","1","No"
"0x2194cb087c7677a964ad62ad5bd97c9333141886","1","No"
"0xb83b8df5342d44a87ae20259cb4060a06254ec13","1","No"
"0xa234db38904462d76db91bf71490184470d867a7","1","No"
"0x7a5ea5597e083228f57c94f3f2a24998a57c4252","1","No"
"0xda6c75643c0cd92b7212f80e291999db64959827","1","No"
"0xf77fbc1277438903edcbf8b5eee3b7a8bd1c1abc","1","No"
"0x2b964236a24aa9e12e68848b638bdadc7eeac553","1","No"
"0xab1744c71712492164e0d856f0d94b571282493e","1","No"
"0x5959dbd2ab73f759c76c6c51f11741d15a1ee95e","1","No"
"0x8d49bce63c74a737838d56c2c32445e51542af93","1","No"
"0xaa9849e68860b59400596299712b54d2c4c9c551","1","No"
"0x0a089c964af1c6a306faeac8f47f7e1c1d2dc31b","1","No"
"0x681863f3f236d67b8e311fcf7f72c1462755309c","1","No"
"0xb16c2b8765a8e05f8e7485b92d4f9c4edcf11e48","1","No"
"0xc23c143861bd63d9842d86bf1a9324161ce3839d","1","No"
"0xa41713448a763124a02dfdcf66c3f4576237c5d8","1","No"
"0x589417ca9f91db5f281c2d20d5769f3421ba0725","1","No"
"0x27b95081396f598deb985f92becb91f5bd75cbbc","1","No"
"0x520c1f2cb17eed5337d59eb21845cc17deda5618","1","No"
"0x70cc891fa972a46734ea4ae867cfd817250b8532","1","No"
"0x6309e619b03e726b25106356f57d33d6515ab65b","1","No"
"0xd17db619dc6d6de2373d8c950482586a7b804ce3","1","No"
"0x8086515382cd24f213d25fd57620c222fc5d2819","1","No"
"0x52887e4d5d5021940dc1ba0ba78d980e6593eceb","1","No"
"0x54c5234f78538313e829796054605d8ab1a76375","1","No"
"0xc56c6c460e7c120f15e01c0d76c02dd70181a9a7","1","No"
"0x3a4785d3bcd7b02398e066e4c14a8d5e4c28a6b6","1","No"
"0xd7264602a3b41a0cea90154f7886dc1ea1ad849c","1","No"
"0xd01aef3d5558fade6090d7eeffa0710a425ad7e8","1","No"
"0xf4b245176de0108d8bd721c71a943aa1e041f058","1","No"
"0x83d11791d39f6597f1e5d62309be51473218e434","1","No"
"0x3ded1d4d4e03083effdf2b200477f741681dfd1b","1","No"
"0x589690814bef0335ebd2def3fea45efb56287a67","1","No"
"0x3c173e3d1e6eaf8f697daea05a39ff0c067743a4","1","No"
"0x580b408a619e7a6f7147b7883b4ce45986cf00e5","1","No"
"0xa1b364dd7f39d5fa8678fed0bd0fb4e79b827d22","1","No"
"0x0deb845de6dd1399cd704ac10e07e8baa8b80472","1","No"
"0x95be823eae83e283800057e6d5eb453ec9922336","1","No"
"0x5d10a3f22d984fda03e99025d6a253091dd10915","1","No"
"0xe5a1861584432456c793de3648590ac8f082f30b","1","No"
"0xb82c5f2e82a7f6c0af7139832beddd32c6e1a90a","1","No"
"0x51f46e0d53eb91db8d5a6900a7a3554d8dfd0782","1","No"
"0x231b405c333db6d81adeaadf4c6ff3940ea5db21","1","No"
"0x1005db166ac19cd7787551903ae7a7b91cd3e2c6","1","No"
"0xf93c6124685fc9e09acadd532e35c2cd5351bddf","1","No"
"0x8504118fe233deb5628671d563e6ac7dac0fa8a7","1","No"
"0x627980be8b7f28f122abab7b1427a8f008f4894d","1","No"
"0x600288aaaf611e82ad2389446f1797f008444645","1","No"
"0x9a886ae5f4df6cbf12e3b967d54262601cadb31d","1","No"
"0x116f1552ebc88f86227fd9f6668c7660f7749bc6","1","No"
"0xdfeac166548f6581f44cd523b5c2e2859ba2fe95","1","No"
"0xfd67a41fae9de9e2146cfd07444f1605ef4b5248","1","No"
"0x22076a3f095dcebc9225fddd686adf16668be208","1","No"
"0x480d1a22235a5f3267ea0af1f0b17401c75fe6ac","1","No"
"0x4dedae887c377c7a7377b84f93e98e2b873874fe","1","No"
"0x8ce3f9581554033ce528e871b382e3ce1916518e","1","No"
"0x1a6bee2e3241fcb6158e7e5ff319d08a6c1e726e","1","No"
"0x52826b7e204258453da04f0674d92a21ec9db556","1","No"
"0x9347ea27d20da04fa3af9444ebd086c73ff6553b","1","No"
"0xb30776fca3420464699a4a33efdaf3701544207a","1","No"
"0x4d20721f86d5584242f30785a5c7a1a2275865e4","1","No"
"0x6aeb62df0c438fa20b133570607dcf8d7c8428c4","1","No"
"0x758e5dfbe5a9c6adaf81a6aa7ed605ddf559c9b2","1","No"
"0xcd96dac79761a956236505f008deea48147578a2","1","No"
"0x227b7c9baf9ebd9effc025d6ab0ab453562d85ff","1","No"
"0x0c0d137edafc3b9024dd6bf427dd2f078b80cb09","1","No"
"0x259fbd962ae389ebd7671fca408d0f4ef441f026","1","No"
"0x672b2ceef1d03338f0c6216728d9836d253e5adf","1","No"
"0xcc4921559c0f70e0ac0d74d3d1b3f34cd3851dd3","1","No"
"0x7b36fff4a4d6d812caa1d9c29fa2b989e018ef29","1","No"
"0xbd227c7b8d581b9d3639b7e6e301cdf99c374dd6","1","No"
"0xa5b7891cfebdcf04b62ede5d68e7ce524d4cdc86","1","No"
"0x18e2b95df7ed9dd38d39fb152575c4670328561d","1","No"
"0xbe33c22fe5996435cc93a3c9db2ca0df62906127","1","No"
"0x4707d750a9b651ef147a4677314fb9cdecbda9b1","1","No"
"0x97d86c57f37055e9c70fd9bb0e0b71fe88bd362d","1","No"
"0x579f81a504f19c007794e5f3a61dfab547f82e5e","1","No"
"0x834c918bf7de913fcee0d6dfd232bb13333269ea","1","No"
"0x633cb2937a7fc879bd89d69a2b370ecea0e40bb7","1","No"
"0x62d1a0c68660abaa01122c9393bdc180b599df42","1","No"
"0x935bea34f41aa3feb3711da7e8e7d3b322dfb83e","1","No"
"0x248ae281b035d9de4710e2d5feda3e5ff8ccbc94","1","No"
"0xe38f0095cc981306ca32902aad082f370dd4e3f8","1","No"
"0xffe86b4228f3567bb6d3435190718c6c009719f8","1","No"
"0x48a880c8407be2a8e5d820058800c81c75127744","1","No"
"0xf891595d43d953ca9c3d92dd7a0498bd892c59c2","1","No"
"0xf7789b723c4186f35358415916c5919311810179","1","No"
"0x7c7287086b5ba525fb76b6f9c58d2c665fb10881","1","No"
"0x9152ca528fd51652e0dc073a5b407204f09de0c9","1","No"
"0xa7d28670efa5a3b75757e21476e75c9105780910","1","No"
"0x73a7e05c160b34fd56482370ecff26764e96368a","1","No"
"0x7546434b19ff072aadb9767c63968ede4775d0b3","1","No"
"0x1233fb2722f19a74589229256ab9c65bc3f32d01","1","No"
"0x02e4cd1869080ac112545efd6a31baf9833d8505","1","No"
"0xd773be87460bd7108a4d996729cf3655e0e8fa57","1","No"
"0xb079066955c090e98475a9a1934e7a3e03296f3e","1","No"
"0xc7e3da97b6fb2494c3aad3f5b5201c69407199ce","1","No"
"0xd892f1cac31704c0f4fe586d142238e933945be5","1","No"
"0xd831f8374e2c2d8b4b65bd504c43fc9549cf2a27","1","No"
"0x96d019b19c1053cc204c15db794425f12a57ee23","1","No"
"0x8d55ddec74918e0219db72fa4a7a87d64233fe4c","1","No"
"0xd2ee635dca0650775bbf138a503f6dab391c87da","1","No"
"0x893e63ea33c198a05cdd8c6cf784d00804cd3929","1","No"
"0x6e6a119def9c674cd33f5788912d5080e9b12301","1","No"
"0xf3587adbbc980dfaeb3c80c45e1ea65a6a1967bf","1","No"
"0x83e8c2eecf044c2e61ac93c14565bf5b41421f18","1","No"
"0x2230e94e3ff035ba3c5236aa24882cbcc0dae33f","1","No"
"0x638bffa25d327d6cbeff304993156ed5cec58956","1","No"
"0x2ef0deaac38e1669c533ed9bd74b18f3a568115c","1","No"
"0x57d3017db560ea906e67ceef0250348793c05053","1","No"
"0xe282d61797a03fd2113706b3d7d8843e7db03e06","1","No"
"0x84ac06b03e11f676dbcf76205623a18df33e47cb","1","No"
"0xba232834a420bdfd41b595422a121673655e647d","1","No"
